product_names,prices,category
Bakers Choice Assorted Biscuits 200 g,AED 11.50,Biscuits
Voortman Oatmeal Cookies Sugar Free 227 g,AED 16.95,Biscuits
Tiffany Milk Rusks 280 g,AED 6.90,Biscuits
Pepperidge Farm Goldfish Baked Parmesan Crackers 187 g,AED 20.50,Biscuits
Bahlsen Pick Up Choco Hazelnut Biscuits 140 g,AED 10.95,Biscuits
Bakers Topper Vanilla Flavoured Cream Biscuits 125 g,AED 4.25,Biscuits
V Foods Iced Gem Biscuits 320 g,AED 12.50,Biscuits
Dicar Tulipas Wafer Bowl 6 pcs 75 g,AED 12.75,Biscuits
Bisdiva Love Cookies Hazelnut 150 g,AED 6.00,Biscuits
Bahlsen Leibniz Zoo Milk & Honey Biscuits 100 g,AED 7.50,Biscuits
Premium Brownie Cookies 230 g,AED 10.95,Biscuits
Bakers Eet-Sum-Mor Biscuits 200 g,AED 11.50,Biscuits
Britannia Nutri Choice Essentials Oats Cookies 150 g,AED 7.65,Biscuits
Walkers Pure Butter Short Bread 150 g,AED 14.95,Biscuits
Freakin Healthy Chocolate Chip Cookies 28 g,AED 5.40,Biscuits
Forno Bonomi Savoiardi Biscuits 400 g,AED 14.50,Biscuits
Bahlsen First Class Milk Con Leche 125 g,AED 16.85,Biscuits
Ulker Petit Beurre Biscuits 3 Packages In 1 450 g,AED 8.75,Biscuits
Julies Le Mond Puff Sandwich Cheddar Cheese Cream Biscuits 54 g,AED 3.20,Biscuits
LuLu Crunchy Magic Cones 24 pcs 96 g,AED 12.50,Biscuits
Jacobs Sour Cream & Chive Cracker Crisps 150 g,AED 13.50,Biscuits
Gullon Vitalday Biscuit With Cereals And Fruit 300 g,AED 18.50,Biscuits
Oreo Blueberry Ice Cream Flavored Cream Biscuit 119.6 g,AED 5.80,Biscuits
Loacker Gardena Fingers Chocolate 10 x 12.5 g,AED 24.75,Biscuits
Bahlsen Choco Leibniz Milk Biscuits 27.5 g,AED 3.50,Biscuits
LuLu Sugar Free Cashew Cookies 75 g,AED 3.75,Biscuits
Prestige Chocolate Cookies 110 g,AED 6.75,Biscuits
LuLu Choco Bits Cookies 150 g,AED 4.95,Biscuits
Maliban Krisco Snack Crackers 170 g,AED 3.95,Biscuits
Sunfeast Mom's Magic Butter Cookies 10pcs 750 g,AED 14.95,Biscuits
Tiffany Nutty Bites Pistachio 72 g,AED 2.25,Biscuits
Britannia 50 - 50 Sweet and Salty Crackers 6 x 71 g,AED 9.80,Biscuits
McVitie's Digestive Light Biscuits 250 g,AED 9.95,Biscuits
Kuchen Meister Stracciatella Cake 400 g,AED 18.10,Biscuits
Aldiva Salted Cracker Snack Stick 30 g,AED 0.75,Biscuits
Britannia Cake Rusk Original 240 g,AED 8.70,Biscuits
Bahlsen Pick Up Minis Choco Biscuits Value Pack 2 x 106 g,AED 22.50,Biscuits
LuLu Orange Cream Biscuits 90 g,AED 1.10,Biscuits
Vitavigor Grissini with Rosemary Salted on Top 110 g,AED 5.95,Biscuits
Bakers Good Morning Breakfast Biscuits With Mixed Berries 6 x 50 g,AED 15.90,Biscuits
KFMBC Petit Beurre Biscuits 200 g,AED 4.80,Biscuits
Highland Specialty Chocolate Chip Shortbread 135 g,AED 8.50,Biscuits
Lotus Biscoff Original Caramelised Biscuit Crumbs 750 g,AED 35.35,Biscuits
Britannia Toastea Wheat Rusk 610 g,AED 14.45,Biscuits
Nutro Strawberry Flavoured Cream Wafers 75 g,AED 2.50,Biscuits
Shires Bakery Choco Layered Wafers 200 g,AED 5.90,Biscuits
Aldiva Yemeli Milk Chocolate Coated Sandwich Biscuit with Marshmallow 240 g,AED 6.90,Biscuits
McVitie's Digestive Creams Vanilla Filled Wheat Biscuit 40 g,AED 1.40,Biscuits
Britannia Bakers Pride Butter Cookies 400 g,AED 15.50,Biscuits
McVitie's Digestive Nibbles Caramel 12 x 37 g,AED 40.45,Biscuits
Tiffany Mango Flavoured Cream Biscuit 80 g,AED 1.30,Biscuits
McVitie's Digestive Milk Chocolate Biscuits 200 g,AED 12.50,Biscuits
Tiffany Vanilla Flavoured Cream Biscuit 80 g,AED 1.30,Biscuits
Tiffany Strawberry Flavoured Cream Biscuit 80 g,AED 1.30,Biscuits
McVitie's Digestive Light Biscuits 400 g,AED 14.95,Biscuits
Freakin Healthy Classic Vanilla Cookies 28 g,AED 5.40,Biscuits
Ritz Original Crackers 12 x 39.6 g,"AED 16.80
AED 11.75",Biscuits
Sunbites Cheese & Herbs Bread Bites 23 g,AED 1.10,Biscuits
Danisa Butter Cookies 375 g,AED 16.50,Biscuits
Ulker Biskrem Cocoa Cream Filled Cookie 12 x 36 g,AED 16.95,Biscuits
Britannia Good Day Pista & Almond Cookies 8 x 72 g 2 pkt,AED 22.95,Biscuits
Lu Nouba Wafer Biscuits Value Pack 20 x 17.5 g,"AED 19.00
AED 11.90",Biscuits
LuLu Vanilla Cake Rusk 20pcs,AED 6.50,Biscuits
Britannia Good Day Cashew Cookies 145 g,AED 3.85,Biscuits
CJ Bibigo Crispy Seaweed Snacks Wasabi Flavour 3 x 5 g,AED 9.40,Biscuits
Oreo Original Mini Cookies 67 g,AED 5.25,Biscuits
Oreo Milk & Chocolate Taste Biscuit Value Pack 12 x 36.8 g 2 pkt,AED 23.95,Biscuits
Deemah Brownie Cake Filled With Chocolate Cream 12 x 37 g,AED 13.50,Biscuits
LuLu Sugar Free Pineapple Cookies 75 g,AED 3.75,Biscuits
Lindt Milk Chocolate & Hazelnut Choco Wafer 30 g,AED 5.90,Biscuits
"Lindt Assorted Dark, Hazelnut & Milk Chocolate Choco Wafer 138 g",AED 29.50,Biscuits
Parle Hide & Seek Biscuits 82.5 g,AED 3.20,Biscuits
Nissin Bread Stix 130 g,AED 4.20,Biscuits
Sunbites Olive & Oregano Bread Bites 110 g,AED 6.50,Biscuits
Ghirardelli Milk Chocolate Chips 326 g,AED 27.00,Biscuits
Loacker Minis Cremkakao Crispy Wafers 10 g x 15 pcs (150 g),AED 17.75,Biscuits
Julie's Oat 25 Ten Grains Biscuits 200 g,AED 11.80,Biscuits
Bakers Blue Label Marie Biscuits 200 g,AED 6.95,Biscuits
Pepperidge Farm Gold Fish Cheddar Flavour Crackers 187 g,AED 15.90,Biscuits
Sando Italian Chocolate Wafer 8 x 32 g 2+1,AED 17.50,Biscuits
Orion Choco-Pie 180 g,AED 8.75,Biscuits
Britannia Little Hearts Biscuits 10 x 50.5 g,AED 14.90,Biscuits
Oreo Mini Strawberry Sandwich Biscuit 61.3 g,AED 5.25,Biscuits
McVitie's Digestive Creams Chocolate Filled Wheat Biscuit 40 g,AED 1.25,Biscuits
Britannia Digestive Light Biscuits 225 g,AED 6.80,Biscuits
Britannia Digestive Light Biscuits 400 g,AED 11.95,Biscuits
Loacker Double Choc Crispy Wafers With Cocoa And Chocolate Filling 45 g,AED 3.75,Biscuits
Papadopoulos Caprice Wafer Rolls with Hazelnut and Cocoa Cream 115 g,"AED 13.50
AED 10.80",Biscuits
Tuc Original Snack Crackers 3 x 100 g,"AED 10.20
AED 7.15",Biscuits
Matiled Vicenzi Millefoglie D'Italia Puff Pastry Sticks With Butter 125 g,AED 10.95,Biscuits
Royal Dansk Luxury Wafers With Chocolate Creme Filling 100 g,AED 10.75,Biscuits
Barni Chocolate Cake Value Pack 12 x 30 g,AED 22.50,Biscuits
Britannia Toastea Milk Rusk 620 g,AED 13.80,Biscuits
McVitie's Digestive Delicious Wheat Biscuit 400 g,AED 14.95,Biscuits
Britannia Jim Jam Cream Biscuits 138 g,AED 3.10,Biscuits
Britannia Good Day Butter Cookies 8 x 72 g 2 pkt,AED 22.95,Biscuits
Loacker Quadratini Napolitaner Bite Size Wafer Cookies 125 g,AED 10.80,Biscuits
Britannia Nutri Choice Oats Chocolate And Almond Cookies 75 g,AED 2.95,Biscuits
Elgovita Biscuits With Quinoa Seeds 150 g,AED 8.90,Biscuits
LuLu Wafer Rolls Sugar Free 400 g,AED 15.90,Biscuits
Sky Flakes Crackers 850 g,AED 22.95,Biscuits
Abu Auf Mini Crackers with Cheese 250 g,AED 7.50,Biscuits
My Motto Crispy Wafer Tiramisu Flavour 30 g,AED 2.50,Biscuits
Britannia Toastea Wheat Rusk Value Pack 2 x 305 g,AED 11.25,Biscuits
Merba Brownie Cookies Chocolate 200 g,AED 12.95,Biscuits
Tiffany Astro Cookies & Cream Sandwich Biscuits Value Pack 12 x 36 g,AED 10.80,Biscuits
Prestige Hyper Cocoa & Peanuts Wafer Cakes 9 pcs,AED 7.00,Biscuits
Parle Krack Jack Biscuit 58.5 g,AED 2.20,Biscuits
Parle Gluco Original Biscuits 188 g,AED 2.95,Biscuits
Munchee Marie Biscuits 400 g,AED 6.95,Biscuits
Meiji Hello Panda Chocolate Biscuits 35 g,AED 2.45,Biscuits
Sunflower Cream Sandwich Crackers Orange Flavor 190 g,AED 5.20,Biscuits
Bahlsen Leibniz Butter Biscuits 200 g,AED 9.50,Biscuits
Lotus Caramelised Biscuit 125 g,AED 5.60,Biscuits
Parle Premium Rusk Elaichi 200 g,AED 4.80,Biscuits
Loacker Napolitaner 45 g,AED 3.60,Biscuits
CJ Bibigo Crispy Seaweed Snacks Sesame Original Flavour 3 x 5 g,AED 9.40,Biscuits
Loacker Vanilla Crispy Wafer 45 g,AED 3.60,Biscuits
Parle Krackjack Biscuits Value Pack 60 g 5+5,AED 14.50,Biscuits
McVitie's Family Circle 10 Varieties Biscuit 400 g,AED 18.95,Biscuits
Gullon Dibus Sharkies Biscuit Gluten Free 250 g,AED 12.50,Biscuits
LuLu Plain Rusk 300 g,AED 5.50,Biscuits
Tiffany Cookie Monsta Mini Chocolate Chip Cookies 8 x 32 g,"AED 11.95
AED 7.50",Biscuits
LuLu Vanilla Cake Rusk 1 pkt,AED 12.95,Biscuits
Fox's Fabulously Biscuit Selection 550 g,AED 38.50,Biscuits
McVitie's Family Circle 10 Varieties Biscuit 400 g,AED 18.95,Biscuits
Gullon Dibus Sharkies Biscuit Gluten Free 250 g,AED 12.50,Biscuits
LuLu Plain Rusk 300 g,AED 5.50,Biscuits
Tiffany Cookie Monsta Mini Chocolate Chip Cookies 8 x 32 g,"AED 11.95
AED 7.50",Biscuits
LuLu Vanilla Cake Rusk 1 pkt,AED 12.95,Biscuits
Fox's Fabulously Biscuit Selection 550 g,AED 38.50,Biscuits
McVitie's Digestive Thins Milk Chocolate Cappuccino Biscuits 150 g,AED 11.50,Biscuits
Kinder Delice 10 x 39 g,AED 21.60,Biscuits
Britannia Digestive Biscuits With Black Seeds 350 g,AED 11.95,Biscuits
LuLu Butter Cookies 454 g,AED 12.95,Biscuits
Ferrero Kinder Happy Hippo Cocoa Biscuit 102 g,AED 11.40,Biscuits
Tiffany Bourbon Chocolate Cream Biscuits 600 g + 200 g,AED 12.95,Biscuits
Sunfeast Dark Fantasy Choco Nut Fills Cookies Value Pack 3 x 75 g,AED 11.95,Biscuits
Parle Krack Jack Biscuit 58.5 g,AED 2.20,Biscuits
Parle Gluco Original Biscuits 188 g,AED 2.95,Biscuits
Munchee Marie Biscuits 400 g,AED 6.95,Biscuits
Sunflower Cream Sandwich Crackers Orange Flavor 190 g,AED 5.20,Biscuits
Americana Double Chocolate Chip Choco Cookies 100 g 3+1,AED 11.95,Biscuits
McVitie's Digestive Vanilla Cream Filled Wheat Biscuits 100 g,AED 4.20,Biscuits
Britannia Good Day Cashew Cookies 8 x 72 g 2 pkt,AED 22.95,Biscuits
McVitie's Digestive Thins Milk Chocolate 150 g,AED 12.10,Biscuits
Sunfeast Dark Fantasy Choco Nut Fills 75 g,AED 4.95,Biscuits
"Britannia Good Day Soft Baked Choco Chip Cookies, 28 g",AED 1.85,Biscuits
Royal Dansk Danish Butter Cookies 908 g,AED 51.20,Biscuits
Jacobsens Danish Butter Cookies 340 g,AED 19.95,Biscuits
Coconut Macaroons 250 g,AED 8.20,Biscuits
Britannia Digestive Sugar Free 3 x 200 g,AED 15.95,Biscuits
Ulker Rulokat Wafer Rolls 24 g,AED 1.25,Biscuits
Ulker Helley Chocolate Coated Sandwich Biscuits 77 g,AED 5.25,Biscuits
Loacker Minis Vanilla 150 g,AED 18.90,Biscuits
Prince Choco Prince Chocolate Covered Biscuit 6 x 28.5 g,"AED 8.65
AED 6.05",Biscuits
Tiffany Delights Butter Cookies 405 g,AED 13.50,Biscuits
Sunbites Olive & Oregano Bread Bites 50 g,AED 3.50,Biscuits
Oreo Original Cookies Roll Pack 147.2 g,"AED 4.10
AED 2.85",Biscuits
LuLu Cardamom Rusk 2 x 300 g,"AED 17.85
AED 6.90",Biscuits
Sky Flakes Crackers 800 g,AED 21.95,Biscuits
McVitie's Digestive Biscuits 250 g,AED 9.60,Biscuits
Bahlsen Pick Up Minis Choco Biscuits 10pcs 106 g,AED 14.85,Biscuits
Askeys Cup Cones With Sweetener 21 pcs,AED 14.95,Biscuits
Loacker Quadratini Chocolate Bite Size Wafer Cookies 250 g,AED 19.80,Biscuits
Leibniz Zoo Spelt & Oats Biscuits 100 g,AED 7.50,Biscuits
Sunfeast Dark Fantasy Luxuria Choco Fills 150 g,AED 9.50,Biscuits
Chips Ahoy Chocolate Chip Cookies 128 g,"AED 5.55
AED 3.90",Biscuits
Loacker Gran Pasticceria Fine Milk Chocolate Biscuits With Coconut Cream 100 g,AED 16.90,Biscuits
Loacker Gran Pasticceria White Coconut 100 g,AED 16.10,Biscuits
Ritz Original Crackers Sharing Pack 297 g,"AED 8.85
AED 6.20",Biscuits
Ritz Original Crackers 99 g,"AED 3.30
AED 2.30",Biscuits
LuLu Rusk with Cardamom 300 g,AED 5.95,Biscuits
Solen Luppo Cake bite Milk Chocolate 184 g,AED 8.70,Biscuits
Maliban Gift Selection Biscuts 400 g,AED 9.50,Biscuits
Bahlsen Pick Up Minis Choco & Milk Biscuits 2 x 106 g,AED 22.50,Biscuits
Tiffany Nutty Bites Chocolate & Hazelnut 72 g 6+2,AED 12.80,Biscuits
Euro Cake Crusk Cake Rusk 176 g,AED 6.50,Biscuits
McVitie's Digestive 2 x 400 g,AED 23.95,Biscuits
Walkers Fingers Butter Shortbread Value Pack 2 x 150 g,AED 24.75,Biscuits
Sunflower Crackers Plain 600 g,AED 20.50,Biscuits
Britannia Nutri Choice Whole Wheat Salted Crackers 175 g,AED 5.95,Biscuits
Prestige Hyper Cocoa Milk & Peanuts Wafer Cakes 9 pcs,AED 7.00,Biscuits
Oreo Original Cookies XX Value Pack 24 x 36.8 g,"AED 20.85
AED 17.90",Biscuits
Oreo Chocolate Creme Cookies 36.8 g,"AED 1.30
AED 0.90",Biscuits
Jannaty Sabah Cardamom Date Maamoul XL Size Value Pack 540 g,AED 10.00,Biscuits
Ulker Cubuk Stick Cracker 24 x 30 g,AED 24.95,Biscuits
Lindt Milk Chocolate Choco Wafer 26 g,AED 5.90,Biscuits
Primart Crispy Oatmeal Cookies with Sesame Seeds 190 g,AED 5.95,Biscuits
Loacker Quadratini Vanilla Cream Filled Wafer Cubes 125 g,AED 10.80,Biscuits
Leibniz Butter Biscuits Diet 200 g,AED 10.50,Biscuits
McVitie's Digestive Original Wheat Biscuit 2 x 250 g,AED 15.95,Biscuits
Sando Italian Reipe Chocolate Wafer 32g x 24 Pieces,AED 31.20,Biscuits
Walkers Pure Butter Shortbread 40 g,AED 3.50,Biscuits
Americana Premium Butter Cookies Value Pack 2 x 454 g,AED 27.95,Biscuits
Britannia NutriChoice 5 Grain Digestive Biscuits 200 g,AED 6.80,Biscuits
Britannia Vita Marie Gold Tea Time Biscuits Value Pack 8 x 66 g,AED 9.95,Biscuits
Britannia Sugar Free Digestive Biscuits 350 g,AED 11.50,Biscuits
Matilde Vicenzi Millefoglie D'Italia Puff Pastry With Butter 2 x 125 g,"AED 21.90
AED 12.75",Biscuits
Tiffany Delight Chocolate Chips Cookies 4 x 90 g,"AED 15.80
AED 7.90",Biscuits
Parle Hide And Seek Caffe Mocha Biscuits 75 g,AED 3.25,Biscuits
Loacker Gran Pasticceria Tortina White 21 g,AED 3.75,Biscuits
Sunbites Olive & Oregano Bread Bites 23 g,AED 1.10,Biscuits
Britannia Milk Rusk Value Pack 2 x 310 g,AED 12.75,Biscuits
Walkers Butter Shortbread Rounds Value Pack 2 x 150 g,AED 24.75,Biscuits
Frey Supreme Extra Fine Milk Chocolate Bar 100 g,"AED 17.50
AED 12.25",Chocolate
Frey Mahony Dark Chocolate Bar 100 g,"AED 15.50
AED 10.85",Chocolate
Maltesers Milk Chocolate 110 g,"AED 11.95
AED 5.50",Chocolate
Cadbury Dairy Milk Chocolate With Hazelnut 3 x 90 g,"AED 20.85
AED 9.90",Chocolate
Cadbury Dairy Milk Chocolate 3 x 90 g,"AED 20.85
AED 9.90",Chocolate
Cadbury Dairy Milk Fruit & Nut 3 x 100 g,"AED 20.85
AED 9.90",Chocolate
Galaxy Minis Smooth Milk Chocolate Bar 13 pcs 2 x 162.5 g,"AED 36.40
AED 20.50",Chocolate
Cadbury Dairy Milk Chocolate With Hazelnut 2 x 227 g,"AED 25.50
AED 14.90",Chocolate
Dairy Milk Fruit and Nut Chocolate Assorted 3 x 100 g,"AED 16.95
AED 9.90",Chocolate
Cadbury Dairy Milk Fruit & Nut 2 x 230 g,"AED 25.50
AED 14.90",Chocolate
Cadbury Heroes Chocolate Tub 550 g,"AED 59.90
AED 34.95",Chocolate
Cadbury Roses Chocolates Tub 550 g,"AED 59.90
AED 34.95",Chocolate
Cadbury Dairy Milk 2 x 230 g,"AED 25.50
AED 14.90",Chocolate
Cadbury Sandwich Biscuit Snack 6 x 22 g,"AED 11.70
AED 6.90",Chocolate
Nestle KitKat Chunky Mini Bag Milk Chocolate Bag Value Pack 2 x 176 g,"AED 31.60
AED 18.90",Chocolate
Nestle KitKat 2 Fingers Mini Bag Milk Chocolate Bag Value Pack 2 x 175.5 g,"AED 31.60
AED 18.90",Chocolate
M&M's Peanuts Pouch Value Pack 2 x 150 g,"AED 23.90
AED 14.90",Chocolate
Hershey's Kisses Cookies 'N' Cream Value Pack 325 g,"AED 29.60
AED 18.90",Chocolate
Hershey's Kisses Classic Selection Value Pack 325 g,"AED 29.60
AED 18.90",Chocolate
Hershey's Kisses Special Selection Value Pack 325 g,"AED 29.60
AED 18.90",Chocolate
Hershey's Kisses Milk Chocolate Value Pack 325 g,"AED 29.60
AED 18.90",Chocolate
Nestle Quality Street Tub Chocolate 600 g,"AED 48.95
AED 32.50",Chocolate
Mars Celebrations Chocolate 550 g,"AED 49.90
AED 33.50",Chocolate
Galaxy Jewels Assortment Chocolate Gift Box 200 g,"AED 21.85
AED 14.90",Chocolate
Cadbury Flake Dipped Chocolate Bar 32 g,"AED 2.95
AED 2.05",Chocolate
Cadbury Dairy Milk Chocolate 35 g,"AED 2.95
AED 2.05",Chocolate
Cadbury Dairy Milk Hazelnut Chocolate Bar 35 g,"AED 2.95
AED 2.05",Chocolate
Cadbury Dairy Milk Fruit & Nut Chocolate 35 g,"AED 2.95
AED 2.05",Chocolate
Cadbury Flake Original Chocolate Bar 32 g,"AED 2.95
AED 2.05",Chocolate
Cadbury Dairy Milk Caramel Chocolate 40 g,"AED 2.95
AED 2.05",Chocolate
Galaxy Jewels Assortment Chocolate Gift Box 400 g,"AED 39.95
AED 27.50",Chocolate
Cadbury Dairy Milk Bubbly 87 g,"AED 6.75
AED 4.70",Chocolate
Frey Supreme Crunchy Almond Milk Chocolate Bar 180 g,"AED 26.50
AED 18.55",Chocolate
Cadbury Dairy Milk Hazelnut Chocolate 90 g,"AED 6.95
AED 4.85",Chocolate
Cadbury Dairy Milk Bubbly Chocolate Bar 28 g,"AED 2.35
AED 1.65",Chocolate
Cadbury Dairy Milk Plain Milk Chocolate Bar 90 g,"AED 6.95
AED 4.85",Chocolate
Frey Supreme Crunchy Hazelnut Milk Chocolate Bar 180 g,"AED 26.50
AED 18.55",Chocolate
Cadbury Time Out Crunch Wafer 12 x 20.8 g,"AED 13.50
AED 9.45",Chocolate
Frey Supreme Hazelnut Milk Chocolate Bar 100 g,"AED 17.50
AED 12.25",Chocolate
Frey Poem Finest Swiss Praline 24 pcs 226 g,"AED 69.90
AED 48.90",Chocolate
Frey Supreme 69% Satin Dark Chocolate Bar 100 g,"AED 17.50
AED 12.25",Chocolate
Cadbury Dairy Milk Oreo Chocolate 35 g,"AED 3.20
AED 2.25",Chocolate
Milka Chocolate with Whole Hazelnuts 90 g,"AED 6.95
AED 4.85",Chocolate
Frey Supreme Crunchy Hazelnut Dark Chocolate Bar 85 g,"AED 16.50
AED 11.55",Chocolate
Frey Mahony Milk Chocolate Bar 100 g,"AED 15.50
AED 10.85",Chocolate
Frey Supreme Crunchy Hazelnut Milk Chocolate Bar 85 g,"AED 16.50
AED 11.55",Chocolate
Cadbury Dairy Milk Fruit & Nut Chocolate 100 g,"AED 6.95
AED 4.85",Chocolate
Cadbury Dairy Milk Hazelnut Chocolate Sharing Pack 168 g,"AED 15.35
AED 10.75",Chocolate
Reese's Trees Milk Chocolate Peanut Butter 68 g,"AED 8.50
AED 5.95",Chocolate
Milka Chocolate with Alpine Milk 100 g,"AED 8.50
AED 5.95",Chocolate
Milka Chocolate with Caramel and Milk Cream 100 g,"AED 8.50
AED 5.95",Chocolate
Cadbury Dairy Milk Plain Milk Chocolate Bar 230 g,"AED 12.75
AED 8.95",Chocolate
Milka Chocolate With Oreo Cookies 100 g,"AED 8.50
AED 5.95",Chocolate
Cadbury Dairy Milk Bubbly Milk Chocolate Sharing Pack 168 g,"AED 14.95
AED 10.45",Chocolate
Cadbury Dairy Milk Hazelnut Chocolate 227 g,"AED 12.75
AED 8.95",Chocolate
Cadbury Timeout Wafer Chocolate Sharing Pack 247.2 g,"AED 14.95
AED 10.45",Chocolate
Frey Supreme 55% Orange Dark Chocolate Bar 100 g,"AED 17.50
AED 12.25",Chocolate
Cadbury Dairy Milk Minis Plain Chocolate Sharing Pack 168 g,"AED 15.80
AED 11.05",Chocolate
Cadbury Dairy Milk Fruit & Nut Chocolate 230 g,"AED 12.75
AED 8.95",Chocolate
Toblerone Tiny Swiss White Chocolate Bar with Honey & Almond Nougat Minis Sharing Pack 200 g,"AED 17.65
AED 12.35",Chocolate
Cadbury Dairy Milk Oreo Chocolate 95 g,"AED 6.95
AED 4.85",Chocolate
Frey Supreme Crunchy Almond Dark Chocolate Bar 180 g,"AED 26.90
AED 18.80",Chocolate
Cadbury Dairy Milk Chocolate 5 x 35 g,"AED 11.95
AED 8.35",Chocolate
Toblerone Swiss Milk Chocolate Bar with Honey and Almond Nougat 100 g,"AED 8.25
AED 5.80",Chocolate
Cadbury Flake Milk Chocolate Minis Sharing Pack 159.5 g,"AED 15.80
AED 11.05",Chocolate
Galaxy Best Of Minis Chocolate Bag 35 pcs 710 g,"AED 49.95
AED 34.75",Chocolate
Cadbury Dairy Milk Fruit & Nut Chocolate 5 x 35 g,"AED 11.95
AED 8.35",Chocolate
Cadbury Dairy Milk Hazelnut 5 x 35 g,"AED 11.95
AED 8.35",Chocolate
Cadbury Dairy Milk Oreo Chocolate Sharing Pack 159.5 g,"AED 15.80
AED 11.05",Chocolate
Cadbury Time Out Crunchy Wafer 41.6 g,"AED 2.25
AED 1.60",Chocolate
Toblerone Swiss Milk Chocolate Bar with Honey and Almond Nougat 50 g,"AED 4.75
AED 3.35",Chocolate
Cadbury Flake Original Chocolate Bar 15 g,"AED 1.75
AED 1.25",Chocolate
Galaxy Miniatures Smooth Milk Chocolate 117 g,"AED 13.50
AED 9.90",Chocolate
Hershey's Cookies 'n' Creme King Size Chocolate 73 g,"AED 6.75
AED 4.95",Chocolate
Gandour Safari Caramel Crunch 12 x 32 g,"AED 13.50
AED 9.95",Chocolate
Gandour Tofi Luk Caramel Crunch Milk Chocolate 33 g,AED 1.25,Chocolate
Gandour Soudan Peanut Crunch Milk Chocolate 31 g,AED 1.25,Chocolate
Gandour Hawaii Coconut Blast Milk Chocolate 31 g,AED 1.25,Chocolate
Nestle Milkybar White Chocolate Advent Calendar 85 g,"AED 18.50
AED 13.95",Chocolate
Reese's Trees White Peanut Butter 34 g,"AED 5.25
AED 3.95",Chocolate
Terry's Advent Calendar Chocolate Orange 106 g,"AED 18.90
AED 14.50",Chocolate
Cadbury Dairy Milk Advent Calendar Chocolate 90 g,"AED 18.95
AED 14.50",Chocolate
Nestle Quality Street Tin 813 g,"AED 67.95
AED 52.90",Chocolate
Cadbury Eclairs Milk Chocolate 350 g,"AED 23.50
AED 18.50",Chocolate
Maltesers Reindeer Chocolate 29 g,"AED 4.95
AED 3.95",Chocolate
Maltesers Reindeer Choco Mint 29 g,"AED 4.95
AED 3.95",Chocolate
Maltesers Reindeer Advent Calendar 108 g,"AED 19.95
AED 15.95",Chocolate
Galaxy Smooth Chocolate Advent Calendar 110 g,"AED 19.95
AED 15.95",Chocolate
Hershey's Cookies 'N' Creme Build A Snowman 113 g,"AED 13.50
AED 10.90",Chocolate
Mars Maltesers Milk Chocolate 185 g,"AED 21.50
AED 17.60",Chocolate
Galaxy Mixed Chocolate Minis 20pcs 400  g,"AED 31.50
AED 25.75",Chocolate
Nestle Milkybar Reindeer Chocolate 44 g,"AED 9.50
AED 7.95",Chocolate
Cadbury Small Selection Box 89 g,"AED 12.50
AED 10.50",Chocolate
Lindt Milk Chocolate Santa Claus 40 g,"AED 12.50
AED 10.50",Chocolate
Reese's Dipped Pretzels 120 g,"AED 16.50
AED 13.90",Chocolate
Reese's Snowman Milk Chocolate & Peanut Butter 141 g,"AED 22.50
AED 18.90",Chocolate
Nestle KitKat Advent Calendar 85 g,"AED 18.50
AED 15.50",Chocolate
Lindt Luxurious Chocolate Advent Calendar 160 g,"AED 39.95
AED 33.50",Chocolate
Kinder Bueno Chocolate Advent Calendar 167 g,"AED 39.95
AED 33.50",Chocolate
Mell's Coconut Bar Covered With Chocolate 500 g,"AED 17.50
AED 14.90",Chocolate
Cadbury Dairy Milk Puds Chocolate Balls 5 x 35 g,"AED 29.95
AED 25.50",Chocolate
Cadbury Chocolate Mini Snow Balls 80 g,"AED 12.95
AED 10.95",Chocolate
Maltesers Selection Pack Chocolate 73 g,"AED 12.95
AED 10.95",Chocolate
Cadbury Mini Snow Balls 110 g,"AED 12.95
AED 10.95",Chocolate
Cadbury Heroes Chocolate Advent Calendar 232 g,"AED 42.95
AED 36.50",Chocolate
Beech's Original Dark Chocolate 60 g,"AED 13.95
AED 11.95",Chocolate
Beech's Ginger Dark Chocolate 60 g,"AED 13.95
AED 11.95",Chocolate
Nestle Quality Street Chocolate 220 g,"AED 23.95
AED 20.50",Chocolate
Beech's Lime & Chilli Dark Chocolate 60 g,"AED 13.95
AED 11.95",Chocolate
Nestle Munchies 80 g,"AED 11.50
AED 9.95",Chocolate
Nestle The Xmas Selection Box 129 g,"AED 15.95
AED 13.95",Chocolate
Nestle Walnut Whip Cocoa Plan 6 x 30 g,"AED 22.50
AED 19.50",Chocolate
Nestle Quality Street Favourite The Purple One 87 g,"AED 7.95
AED 6.95",Chocolate
Rowntree's Jelly Tots 115 g,"AED 11.50
AED 9.95",Chocolate
Nestle Milkybar Chocolate Reindeer 88 g,"AED 15.50
AED 13.50",Chocolate
Kinnerton Barbie Milk Chocolate Advent Calendar 40 g,"AED 9.50
AED 8.25",Chocolate
Terry's Chocolate Milk Orange Bar 90 g,"AED 7.50
AED 6.50",Chocolate
Nestle Little Rolo 80 g,"AED 11.50
AED 9.95",Chocolate
Kinnerton Hot Wheels Milk Chocolate Advent Calendar 40 g,"AED 9.50
AED 8.25",Chocolate
Kinnerton Paw Patrol Milk Chocolate Advent Calendar 40 g,"AED 9.50
AED 8.25",Chocolate
Nestle Smarties White Chocolate Giant Tube 120 g,"AED 11.50
AED 9.95",Chocolate
